,incident_id,cc_code,timestamp,description,latitude,longitude,district,freeway_nmbr,freeway_direction,state_postmile,abs_postmile,duration,up_id,up_lanes,up_distance,up_latitude,up_longitude,down_id,down_lanes,down_distance,down_latitude,down_longitude,active_onramp,active_offramp
107,16375276,SAHB,2016-04-18 16:10:00,1183-Trfc Collision-Unkn Inj,38.56355,-121.637468,3.0,80,E,5.8,78.0,25.0,318053,3,-0.10899999999999466,38.563017,-121.640097,316803,3,1.1340000000000003,38.567081,-121.617723,False,False
108,16375597,SAHB,2016-04-18 18:25:00,1183-Trfc Collision-Unkn Inj,38.476147,-121.424954,3.0,99,S,17.855,292.3,45.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
109,16376218,SAHB,2016-04-19 06:55:00,1182-Trfc Collision-No Inj,38.640465,-121.524963,3.0,5,S,27.907,523.2,55.0,315938,4,0.08299999999996999,38.642112,-121.525828,317213,5,-0.5919999999999845,38.633087,-121.520969,True,False
110,16376524,SAHB,2016-04-19 08:45:00,1179-Trfc Collision-1141 Enrt,38.55615,-121.44319,3.0,50,E,R1.766,7.4,35.0,314270,5,-0.3129999999999997,38.557427,-121.447777,313671,4,0.13399999999999945,38.554789,-121.440288,False,False
111,16376539,SAHB,2016-04-19 08:50:00,1179-Trfc Collision-1141Enrt,38.55615,-121.44319,3.0,50,E,R1.766,7.4,30.0,314270,5,-0.3129999999999997,38.557427,-121.447777,313671,4,0.13399999999999945,38.554789,-121.440288,False,False
112,16394760,SAHB,2016-04-28 14:00:00,1183-Trfc Collision-Unkn Inj,38.560444,-121.465582,3.0,50,W,R0.466,6.1,45.0,312103,4,0.12900000000000045,38.561005,-121.462852,318528,4,-0.5499999999999998,38.559117,-121.475053,True,True
113,16397913,SAHB,2016-04-29 22:25:00,1182-Trfc Collision-No Inj,38.505622,-121.455968,3.0,99,N,20.43,294.9,35.0,312513,3,-0.18299999999999272,38.503254,-121.453395,312514,3,0.37000000000000455,38.509693,-121.459386,False,False
114,16402494,SAHB,2016-05-02 18:00:00,20002-Hit and Run No Injuries,38.55885,-121.473507,3.0,50,W,L2.444,5.6,15.0,312103,4,0.6290000000000004,38.561005,-121.462852,318528,4,-0.049999999999999815,38.559117,-121.475053,True,True
115,16403347,SAHB,2016-05-03 08:45:00,1183-Trfc Collision-Unkn Inj,38.563686,-121.34143,3.0,50,W,R7.466,13.1,35.0,313003,4,0.034000000000000696,38.564145,-121.340221,313846,4,-0.4019999999999993,38.562181,-121.347761,False,False
116,16404326,SAHB,2016-05-03 16:45:00,1182-Trfc Collision-No Inj,38.637228,-121.411437,3.0,80,E,M8.682,92.6,60.0,316018,3,-0.519999999999996,38.639055,-121.420373,316045,3,0.05700000000001638,38.637243,-121.410085,False,True
117,16407994,SAHB,2016-05-05 13:00:00,1182-Trfc Collision-No Inj,39.341739,-120.341535,3.0,80,W,R5.618,176.9,30.0,318688,3,3.539000000000016,39.331629,-120.288236,317789,3,-0.5409999999999968,39.338659,-120.351092,False,True
118,16409709,SAHB,2016-05-06 07:40:00,1179-Trfc Collision-1141 Enrt,38.555444,-121.402261,3.0,50,W,R4.066,9.7,55.0,313931,4,0.43400000000000105,38.5571,-121.39468,312220,4,-0.266,38.55435,-121.407106,False,True
119,16410383,SAHB,2016-05-06 13:15:00,1179-Trfc Collision-1141 Enrt,38.581314,-121.463473,3.0,51,N,1.6,1.6,30.0,312745,3,-0.10000000000000007,38.579355,-121.46446,313951,3,0.3999999999999999,38.584522,-121.458575,False,False
120,16417157,SAHB,2016-05-10 07:45:00,1183-Trfc Collision-Unkn Inj,38.640558,-121.477723,3.0,80,E,M4.982,88.9,40.0,313111,3,-0.09499999999999886,38.64038,-121.479262,313114,3,0.004999999999995453,38.640613,-121.477438,False,False
121,16417158,SAHB,2016-05-10 07:45:00,1183-Trfc Collision-Unkn Inj,38.640558,-121.477723,3.0,80,E,M4.982,88.9,45.0,313111,3,-0.09499999999999886,38.64038,-121.479262,313114,3,0.004999999999995453,38.640613,-121.477438,False,False
122,16417241,SAHB,2016-05-10 08:15:00,1183-Trfc Collision-Unkn Inj,38.648061,-121.529113,3.0,5,S,28.407,523.7,55.0,317354,4,0.17999999999994998,38.650082,-121.53017,315955,3,-0.2680000000000291,38.644101,-121.526913,False,True
123,16417732,SAHB,2016-05-10 13:35:00,1183-Trfc Collision-Unkn Inj,38.895105,-121.081636,3.0,80,W,16.987,118.5,45.0,317517,3,0.2539999999999907,38.897143,-121.07863600000002,317612,3,-0.1490000000000009,38.893218,-121.084036,False,False
124,16421861,SAHB,2016-05-12 13:00:00,1183-Trfc Collision-Unkn Inj,38.578929,-121.506672,3.0,5,S,23.307,518.6,30.0,318674,5,0.2240000000000464,38.581105,-121.504583,318484,3,-0.1610000000000582,38.576358,-121.508129,True,True
125,16422177,SAHB,2016-05-12 15:40:00,1183-Trfc Collision-Unkn Inj,38.438865,-121.402136,3.0,99,N,14.93,289.4,40.0,317960,2,-0.12599999999997635,38.437048,-121.401274,317948,3,0.02300000000002456,38.43908,-121.402197,False,False
126,16422178,SAHB,2016-05-12 15:35:00,1183-Trfc Collision-Unkn Inj,38.438865,-121.402136,3.0,99,N,14.93,289.4,45.0,317960,2,-0.12599999999997635,38.437048,-121.401274,317948,3,0.02300000000002456,38.43908,-121.402197,False,False
127,16422980,SAHB,2016-05-12 21:55:00,1183-Trfc Collision-Unkn Inj,38.610297,-121.539618,3.0,80,E,M0.982,84.9,70.0,315804,3,-0.5949999999999989,38.603275,-121.544294,319147,3,0.6799999999999926,38.617763,-121.530528,False,False
128,16422993,SAHB,2016-05-12 22:15:00,1183-Trfc Collision-Unkn Inj,38.623971,-121.417755,3.0,51,S,5.818,5.8,45.0,314598,3,0.08200000000000074,38.624625,-121.416118,313204,4,-1.0780000000000003,38.611244,-121.426816,True,False
129,16425823,SAHB,2016-05-14 08:15:00,1183-Trfc Collision-Unkn Inj,38.54605,-121.509032,3.0,5,N,20.907,516.2,40.0,314968,4,-0.22699999999997544,38.54261,-121.509546,314848,4,0.3930000000000291,38.551357,-121.510893,True,False
130,16427061,SAHB,2016-05-14 19:45:00,1179-Trfc Collision-1141 Enrt,38.476147,-121.424954,3.0,99,S,17.855,292.3,60.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
131,16427884,SAHB,2016-05-15 10:20:00,1179-Trfc Collision-1141 Enrt,38.606761,-121.431771,3.0,51,S,4.3,4.3,35.0,313197,4,0.28200000000000003,38.609724,-121.428528,318540,4,-0.1039999999999992,38.605475,-121.433198,False,False
132,16429122,SAHB,2016-05-16 07:15:00,1182-Trfc Collision-No Inj,38.878553,-121.120917,3.0,80,W,14.587,116.1,75.0,317495,3,0.1810000000000116,38.878933,-121.117047,317485,3,-1.3189999999999884,38.865634,-121.132902,False,False
133,16429199,SAHB,2016-05-16 07:00:00,1182-Trfc Collision-No Inj,38.646618,-121.376794,3.0,80,W,R10.962,94.6,90.0,313368,6,0.7000000000000028,38.65368,-121.368403,314165,2,-0.3949999999999961,38.645422,-121.3844,False,False
134,16430125,SAHB,2016-05-16 15:40:00,1183-Trfc Collision-Unkn Inj,38.553615,-121.474233,3.0,99,S,23.955,298.4,70.0,312566,3,0.07100000000002638,38.55419000000001,-121.474301,312564,4,-0.5349999999999682,38.545438,-121.473985,True,False
135,16430126,SAHB,2016-05-16 15:40:00,1183-Trfc Collision-Unkn Inj,38.553615,-121.474233,3.0,99,S,23.955,298.4,55.0,312566,3,0.07100000000002638,38.55419000000001,-121.474301,312564,4,-0.5349999999999682,38.545438,-121.473985,True,False
136,16430416,SAHB,2016-05-16 17:45:00,1182-Trfc Collision-No Inj,38.536806,-121.515047,3.0,5,S,20.207,515.5,45.0,318680,4,0.4780000000000655,38.542764,-121.509859,314799,4,-0.3269999999999982,38.533005,-121.517534,False,True
137,16430417,SAHB,2016-05-16 17:45:00,1182-Trfc Collision-No Inj,38.536806,-121.515047,3.0,5,S,20.207,515.5,45.0,318680,4,0.4780000000000655,38.542764,-121.509859,314799,4,-0.3269999999999982,38.533005,-121.517534,False,True
138,16431310,SAHB,2016-05-17 07:50:00,1183-Trfc Collision-Unkn Inj,38.575433,-121.564558,3.0,80,E,R9.9,82.1,35.0,314548,5,-0.8079999999999927,38.57397,-121.578763,316817,3,0.5870000000000175,38.582588,-121.558247,False,False
139,16431312,SAHB,2016-05-17 07:50:00,1179-Trfc Collision-1141 Enrt,38.575008,-121.568945,3.0,80,E,R9.7,81.9,35.0,314548,5,-0.6080000000000041,38.57397,-121.578763,316817,3,0.7870000000000061,38.582588,-121.558247,False,False
140,16431313,SAHB,2016-05-17 07:50:00,1182-Trfc Collision-No Inj,38.575008,-121.568945,3.0,80,E,R9.7,81.9,35.0,314548,5,-0.6080000000000041,38.57397,-121.578763,316817,3,0.7870000000000061,38.582588,-121.558247,False,False
141,16432344,SAHB,2016-05-17 16:20:00,1182-Trfc Collision-No Inj,38.495531,-121.516718,3.0,5,S,17.207,512.5,50.0,318599,4,0.25300000000004275,38.499417,-121.517557,314773,3,-0.4270000000000209,38.489906,-121.514368,True,True
142,16434758,SAHB,2016-05-18 17:00:00,1181-Trfc Collision-Minor Inj,38.739986,-121.273869,3.0,80,W,1.587,103.1,65.0,316438,4,0.2550000000000097,38.742518,-121.271844,318934,3,-0.3170000000000073,38.735947,-121.27826,True,False
143,16436145,SAHB,2016-05-19 12:15:00,1179-Trfc Collision-1141 Enrt,38.563394,-121.471677,3.0,51,S,0.3,0.3,20.0,312854,3,0.8899999999999999,38.575167,-121.466517,312852,3,-0.196,38.560257,-121.472941,True,True
144,16437721,SAHB,2016-05-20 06:30:00,1183-Trfc Collision-Unkn Inj,38.581314,-121.463473,3.0,51,N,1.6,1.6,50.0,312745,3,-0.10000000000000007,38.579355,-121.46446,313951,3,0.3999999999999999,38.584522,-121.458575,False,False
145,16437740,SAHB,2016-05-20 06:25:00,1183-Trfc Collision-Unkn Inj,38.582075,-121.462976,3.0,51,S,1.7,1.7,30.0,312856,3,0.30000000000000004,38.584661,-121.458691,312854,3,-0.51,38.575167,-121.466517,False,False
146,16437741,SAHB,2016-05-20 06:25:00,1183-Trfc Collision-Unkn Inj,38.582075,-121.462976,3.0,51,S,1.7,1.7,35.0,312856,3,0.30000000000000004,38.584661,-121.458691,312854,3,-0.51,38.575167,-121.466517,False,False
147,16438084,SAHB,2016-05-20 09:20:00,1182-Trfc Collision-No Inj,38.550306,-121.473874,3.0,99,N,23.73,298.2,35.0,318566,4,-0.3100000000000023,38.545438,-121.473752,318575,3,0.30000000000001137,38.554254,-121.47405,False,False
148,16439616,SAHB,2016-05-20 20:25:00,1179-Trfc Collision-1141 Enrt,38.510439,-121.460108,3.0,99,S,20.855,295.3,55.0,312517,3,0.10800000000000408,38.511798,-121.460836,318029,3,-0.6080000000000041,38.503097,-121.453645,True,False
149,16452587,SAHB,2016-05-27 09:35:00,1183-Trfc Collision-Unkn Inj,38.586825,-121.555868,3.0,80,W,R10.8,83.0,40.0,317885,3,0.18700000000001185,38.589094,-121.55429,316822,3,-0.3129999999999882,38.582602,-121.558624,False,False
150,16453520,SAHB,2016-05-27 16:35:00,1182-Trfc Collision-No Inj,38.671044,-121.597485,3.0,5,S,33.107,528.4,60.0,317284,2,0.03300000000001546,38.671125,-121.59848999999998,317273,2,-1.1359999999999673,38.671101,-121.576902,False,False
151,16455511,SAHB,2016-05-28 15:50:00,1179-Trfc Collision-1141 Enrt,38.5012,-121.517446,3.0,5,N,17.607,512.9,30.0,314909,3,-0.14699999999993452,38.49944,-121.517291,314780,4,0.6030000000000655,38.509594,-121.521834,True,False
152,16456089,SAHB,2016-05-28 21:55:00,1179-Trfc Collision-1141 Enrt,38.56768,-121.506716,3.0,50,W,L0.544,3.7,60.0,318152,4,0.07999999999999963,38.56718400000001,-121.505896,313835,3,-1.374,38.576921,-121.527827,True,False
153,16457305,SAHB,2016-05-29 15:55:00,1179-Trfc Collision-1141 Enrt,38.550306,-121.473874,3.0,99,N,23.73,298.2,65.0,318566,4,-0.3100000000000023,38.545438,-121.473752,318575,3,0.30000000000001137,38.554254,-121.47405,False,False
154,16465477,SAHB,2016-06-02 15:50:00,1179-Trfc Collision-1141Enrt,38.739986,-121.273869,3.0,80,W,1.587,103.1,35.0,316438,4,0.2550000000000097,38.742518,-121.271844,318934,3,-0.3170000000000073,38.735947,-121.27826,True,False
155,16469745,SAHB,2016-06-04 13:00:00,1179-Trfc Collision-1141 Enrt,38.60404000000001,-121.506649,3.0,5,N,25.207,520.5,60.0,318632,4,-0.6259999999999764,38.595862,-121.503843,315054,4,0.2440000000000282,38.607815,-121.508535,False,True
156,16474419,SAHB,2016-06-06 17:50:00,1183-Trfc Collision-Unkn Inj,38.610867,-121.265239,3.0,50,E,12.83,18.5,20.0,314036,3,-0.23000000000000045,38.609583,-121.268647,313631,3,0.6700000000000017,38.615211,-121.25363,False,False
157,16476385,SAHB,2016-06-07 16:50:00,1179-Trfc Collision-1141Enrt,38.610867,-121.265239,3.0,50,E,12.83,18.5,45.0,314036,3,-0.23000000000000045,38.609583,-121.268647,313631,3,0.6700000000000017,38.615211,-121.25363,False,False
158,16476706,SAHB,2016-06-07 18:45:00,1183-Trfc Collision-Unkn Inj,38.593428,-121.444756,3.0,51,N,3.1,3.1,30.0,312865,4,-0.10000000000000007,38.591949,-121.445317,314147,2,0.3780000000000001,38.598455,-121.442291,False,True
159,16478583,SAHB,2016-06-08 17:15:00,1182-Trfc Collision-No Inj,38.555118,-121.403675,3.0,50,W,R3.966,9.6,25.0,313931,4,0.5340000000000007,38.5571,-121.39468,312220,4,-0.16600000000000034,38.55435,-121.407106,False,True
160,16480745,SAHB,2016-06-09 16:15:00,1182-Trfc Collision-No Inj,38.577035,-121.525016,3.0,50,E,2.5,2.5,30.0,313840,3,-0.18699999999999986,38.576694,-121.52808,311903,3,1.2799999999999998,38.566948,-121.506049,False,False
161,16484353,SAHB,2016-06-11 10:20:00,1179-Trfc Collision-1141 Enrt,38.631776,-121.398031,3.0,51,S,7.018,7.0,50.0,312942,3,0.5510000000000002,38.635616,-121.38843500000002,319268,3,-0.1479999999999997,38.631278,-121.399991,True,False
162,16488879,SAHB,2016-06-13 16:50:00,1183-Trfc Collision-Unkn Inj,38.673225,-121.643194,3.0,5,S,0.955,530.9,55.0,317295,2,1.566000000000031,38.673377,-121.672911,317221,2,-0.12400000000002365,38.673224,-121.641641,False,False
163,16488937,SAHB,2016-06-13 17:20:00,1182-Trfc Collision-No Inj,38.581556,-121.503909,3.0,5,N,23.607,518.9,45.0,314982,4,-0.03599999999994452,38.581573,-121.503957,315017,4,0.2930000000000064,38.586151,-121.502962,True,False
164,16490928,SAHB,2016-06-14 16:20:00,1179-Trfc Collision-1141 Enrt,38.739986,-121.273869,3.0,80,W,1.587,103.1,95.0,316438,4,0.2550000000000097,38.742518,-121.271844,318934,3,-0.3170000000000073,38.735947,-121.27826,True,False
165,16493038,SAHB,2016-06-15 16:10:00,1182-Trfc Collision-No Inj,38.476147,-121.424954,3.0,99,S,17.855,292.3,55.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
166,16494283,SAHB,2016-06-16 07:40:00,1182-Trfc Collision-No Inj,38.552139,-121.41575,3.0,50,E,R3.266,8.9,40.0,319212,4,-0.5090000000000003,38.55045300000001,-121.425675,313698,4,0.19399999999999906,38.552804,-121.413084,False,False
167,16495578,SAHB,2016-06-16 17:55:00,1179-Trfc Collision-1141Enrt,38.661,-121.359795,3.0,80,E,12.487,96.0,35.0,316328,5,-0.07799999999998875,38.660308,-121.36059,316314,5,0.10799999999998988,38.662337,-121.358345,True,False
168,16495633,SAHB,2016-06-16 18:15:00,1179-Trfc Collision-1141Enrt,38.476147,-121.424954,3.0,99,S,17.855,292.3,45.0,317903,3,0.4449999999999932,38.481465,-121.430545,314501,3,-0.1809999999999832,38.47447,-121.423178,True,False
169,16503882,SAHB,2016-06-20 15:45:00,1182-Trfc Collision-No Inj,38.603209,-121.435469,3.0,51,S,4,4.0,95.0,318540,4,0.19600000000000065,38.605475,-121.433198,314157,4,-0.27100000000000035,38.60075300000001,-121.438775,True,True
170,16503922,SAHB,2016-06-20 16:30:00,1182-Trfc Collision-No Inj,38.631273,-121.504832,3.0,80,E,M3.382,87.3,65.0,316140,2,-0.5949999999999989,38.62686400000001,-121.513302,312343,3,0.18500000000000227,38.633144,-121.501332,False,False
171,16508454,SAHB,2016-06-22 17:05:00,1182-Trfc Collision-No Inj,38.303807,-121.318534,3.0,99,S,4.455,278.9,60.0,317564,2,0.7160000000000082,38.313521,-121.32247,317648,2,-0.5639999999999645,38.295911,-121.315061,False,False
172,16509543,SAHB,2016-06-23 07:45:00,1182-Trfc Collision-No Inj,38.510145,-121.459712,3.0,99,N,20.83,295.3,55.0,312514,3,-0.030000000000029562,38.509693,-121.459386,312520,3,0.17000000000001592,38.51236,-121.460827,False,False
173,16517942,SAHB,2016-06-27 06:50:00,1183-Trfc Collision-Unkn Inj,38.590289,-121.445917,3.0,51,N,2.9,2.9,40.0,314121,3,-0.5,38.585349,-121.451288,312865,4,0.10000000000000007,38.591949,-121.445317,False,False
174,16518026,SAHB,2016-06-27 07:35:00,1183-Trfc Collision-Unkn Inj,38.657214,-121.364439,3.0,80,W,12.087,95.6,35.0,314491,5,0.25,38.659699,-121.361733,313368,6,-0.2999999999999972,38.65368,-121.368403,False,False
175,16518542,SAHB,2016-06-27 12:10:00,1183-Trfc Collision-Unkn Inj,38.524886,-121.467778,3.0,99,S,21.955,296.4,20.0,312530,4,0.6450000000000387,38.533712,-121.472405,313144,3,-0.09199999999998454,38.523847,-121.467175,False,True
176,16518946,SAHB,2016-06-27 15:20:00,1182-Trfc Collision-No Inj,38.543053,-121.731717,3.0,80,E,0.5,72.7,55.0,318113,3,-0.18999999999999773,38.541047,-121.73425,316773,3,0.7369999999999948,38.547128,-121.71973,True,False
177,16521384,SAHB,2016-06-28 17:35:00,1182-Trfc Collision-No Inj,38.67106,-121.590378,3.0,5,S,32.707,528.0,50.0,317284,2,0.4329999999999927,38.671125,-121.59848999999998,317273,2,-0.73599999999999,38.671101,-121.576902,False,False
178,16523180,SAHB,2016-06-29 14:30:00,1179-Trfc Collision-1141 Enrt,38.564736,-121.497739,3.0,50,E,L1.144,4.3,85.0,311903,3,-0.52,38.566948,-121.506049,311974,5,0.2060000000000004,38.563563,-121.493321,False,True
179,16523193,SAHB,2016-06-29 14:30:00,1179-Trfc Collision-1141Enrt,38.564736,-121.497739,3.0,50,E,L1.144,4.3,85.0,311903,3,-0.52,38.566948,-121.506049,311974,5,0.2060000000000004,38.563563,-121.493321,False,True
180,16523544,SAHB,2016-06-29 16:45:00,1179-Trfc Collision-1141 Enrt,38.641106,-121.451977,3.0,80,E,M6.382,90.3,75.0,313132,3,-0.1949999999999932,38.64122,-121.455363,316084,3,0.3050000000000068,38.641382,-121.446154,False,False
181,16523701,SAHB,2016-06-29 17:40:00,1183-Trfc Collision-Unkn Inj,38.721919,-121.29365,3.0,80,W,17.987,101.5,35.0,313493,3,0.20000000000000284,38.72404,-121.291349,313475,4,-0.2999999999999972,38.718633,-121.297486,False,False
182,16525180,SAHB,2016-06-30 12:30:00,1179-Trfc Collision-1141 Enrt,38.55615,-121.44319,3.0,50,E,R1.766,7.4,50.0,314270,5,-0.3129999999999997,38.557427,-121.447777,313671,4,0.13399999999999945,38.554789,-121.440288,False,False
183,16525652,SAHB,2016-06-30 15:40:00,1183-Trfc Collision-Unkn Inj,38.616689,-121.420464,3.0,51,N,5.3,5.3,45.0,312895,4,-0.20000000000000007,38.615045,-121.422286,312896,3,0.6000000000000005,38.624557,-121.415907,False,True
184,16525841,SAHB,2016-06-30 17:05:00,1182-Trfc Collision-No Inj,38.34066,-121.334256,3.0,99,N,7.13,281.6,55.0,317652,2,-0.5300000000000296,38.333162,-121.330741,317660,2,0.92999999999995,38.352842,-121.340605,False,False
185,16525915,SAHB,2016-06-30 17:25:00,1182-Trfc Collision-No Inj,38.583,-121.503229,3.0,5,N,23.707,519.0,25.0,314982,4,-0.13599999999996726,38.581573,-121.503957,315017,4,0.19299999999998368,38.586151,-121.502962,True,False
186,16525945,SAHB,2016-06-30 17:20:00,1182-Trfc Collision-No Inj,38.60404000000001,-121.506649,3.0,5,N,25.207,520.5,30.0,318632,4,-0.6259999999999764,38.595862,-121.503843,315054,4,0.2440000000000282,38.607815,-121.508535,False,True
187,16527021,SAHB,2016-07-01 07:45:00,1182-Trfc Collision-No Inj,38.56368300000001,-121.636625,3.0,80,E,5.9,78.1,40.0,318053,3,-0.20899999999998886,38.563017,-121.640097,316803,3,1.034000000000006,38.567081,-121.617723,False,False
188,16527065,SAHB,2016-07-01 07:50:00,1183-Trfc Collision-Unkn Inj,38.740086,-121.273459,3.0,80,E,1.687,103.2,70.0,318927,3,-0.4210000000000065,38.735774,-121.27808799999998,318666,4,0.15500000000000114,38.742441,-121.271691,False,False
189,16527407,SAHB,2016-07-01 11:25:00,1183-Trfc Collision-Unkn Inj,38.576222,-121.313074,3.0,50,E,R9.166,14.8,15.0,313867,4,-0.4759999999999991,38.572887,-121.321301,313740,4,0.2989999999999995,38.578113,-121.308579,False,True
190,16532707,SAHB,2016-07-03 21:30:00,20002-Hit and Run No Injuries,38.47535300000001,-121.423849,3.0,99,N,17.73,292.2,30.0,312382,3,-0.2699999999999818,38.472175,-121.420424,312386,3,0.18000000000000682,38.477202,-121.425725,True,False
191,16538802,SAHB,2016-07-06 19:50:00,1179-Trfc Collision-1141 Enrt,38.593428,-121.444756,3.0,51,N,3.1,3.1,30.0,312865,4,-0.10000000000000007,38.591949,-121.445317,314147,2,0.3780000000000001,38.598455,-121.442291,False,True
192,16538920,SAHB,2016-07-06 21:05:00,1182-Trfc Collision-No Inj,38.601789,-121.505805,3.0,5,S,25.007,520.3,35.0,315042,4,0.3709999999999809,38.606772,-121.508307,319314,4,-0.3369999999998754,38.59712800000001,-121.504128,True,False
193,16540445,SAHB,2016-07-07 15:50:00,1182-Trfc Collision-No Inj,38.657333,-121.363836,3.0,80,E,12.187,95.7,50.0,313376,6,-0.3079999999999927,38.654449,-121.366977,316328,5,0.2220000000000084,38.660308,-121.36059,False,True
194,16540783,SAHB,2016-07-07 17:55:00,1179-Trfc Collision-1141 Enrt,38.608733,-121.429246,3.0,51,N,4.5,4.5,40.0,312782,4,-0.3039999999999994,38.604957,-121.433193,312804,4,0.21,38.610789,-121.426939,False,False
195,16540802,SAHB,2016-07-07 18:00:00,1179-Trfc Collision-1141Enrt,38.608733,-121.429246,3.0,51,N,4.5,4.5,35.0,312782,4,-0.3039999999999994,38.604957,-121.433193,312804,4,0.21,38.610789,-121.426939,False,False
196,16541320,SAHB,2016-07-07 23:15:00,1179-Trfc Collision-1141 Enrt,38.581297,-121.504366,3.0,5,S,23.507,518.8,40.0,318674,5,0.0240000000001146,38.581105,-121.504583,318484,3,-0.36099999999999,38.576358,-121.508129,True,True
197,16544031,SAHB,2016-07-09 07:45:00,1183-Trfc Collision-Unkn Inj,38.581314,-121.463473,3.0,51,N,1.6,1.6,85.0,312745,3,-0.10000000000000007,38.579355,-121.46446,313951,3,0.3999999999999999,38.584522,-121.458575,False,False
198,16544967,SAHB,2016-07-09 16:50:00,1179-Trfc Collision-1141 Enrt,38.739986,-121.273869,3.0,80,W,1.587,103.1,75.0,316438,4,0.2550000000000097,38.742518,-121.271844,318934,3,-0.3170000000000073,38.735947,-121.27826,True,False
199,16550051,SAHB,2016-07-12 09:35:00,1179-Trfc Collision-1141 Enrt,38.590789,-121.504392,3.0,5,N,24.207,519.5,50.0,315017,4,-0.3070000000000164,38.586151,-121.502962,314821,5,0.07100000000002638,38.591476,-121.504306,True,False
200,16552279,SAHB,2016-07-13 11:05:00,1183-Trfc Collision-Unkn Inj,38.686242,-121.332343,3.0,80,E,14.787,98.3,15.0,314446,4,-0.2010000000000076,38.684216,-121.334706,313420,4,0.10000000000000853,38.687489,-121.331079,False,False
201,16555244,SAHB,2016-07-14 16:55:00,1179-Trfc Collision-1141 Enrt,38.576222,-121.313074,3.0,50,E,R9.166,14.8,95.0,313867,4,-0.4759999999999991,38.572887,-121.321301,313740,4,0.2989999999999995,38.578113,-121.308579,False,True
202,16559574,SAHB,2016-07-16 14:55:00,1182-Trfc Collision-No Inj,38.583,-121.503229,3.0,5,N,23.707,519.0,70.0,314982,4,-0.13599999999996726,38.581573,-121.503957,315017,4,0.19299999999998368,38.586151,-121.502962,True,False
203,16572774,SAHB,2016-07-22 17:45:00,1179-Trfc Collision-1141 Enrt,38.575804,-121.521187,3.0,50,E,2.7,2.7,50.0,313840,3,-0.387,38.576694,-121.52808,311903,3,1.0799999999999996,38.566948,-121.506049,False,False
204,16575791,SAHB,2016-07-24 07:05:00,1179-Trfc Collision-1141 Enrt,38.631776,-121.398031,3.0,51,S,7.018,7.0,15.0,312942,3,0.5510000000000002,38.635616,-121.38843500000002,319268,3,-0.1479999999999997,38.631278,-121.399991,True,False
205,16583195,SAHB,2016-07-27 16:45:00,20002-Hit and Run No Injuries,38.577035,-121.525016,3.0,50,E,2.5,2.5,70.0,313840,3,-0.18699999999999986,38.576694,-121.52808,311903,3,1.2799999999999998,38.566948,-121.506049,False,False
206,16584928,SAHB,2016-07-28 13:20:00,1179-Trfc Collision-1141 Enrt,38.590789,-121.504392,3.0,5,N,24.207,519.5,25.0,315017,4,-0.3070000000000164,38.586151,-121.502962,314821,5,0.07100000000002638,38.591476,-121.504306,True,False
207,16585137,SAHB,2016-07-28 14:45:00,1179-Trfc Collision-1141 Enrt,38.553591,-121.690635,3.0,80,E,2.9,75.1,70.0,314025,3,-0.11299999999999955,38.553123,-121.692178,316783,3,0.5870000000000033,38.556203,-121.679867,False,False
208,16585724,SAHB,2016-07-28 18:30:00,20001-Hit and Run w/Injuries,38.721867,-121.29331,3.0,80,E,17.987,101.5,35.0,313482,4,-0.2999999999999972,38.718133,-121.297626,319351,4,0.2529999999999859,38.724438,-121.290556,False,True
209,16585725,SAHB,2016-07-28 18:25:00,1179-Trfc Collision-1141 Enrt,38.719717,-121.29578,3.0,80,E,17.787,101.3,40.0,313482,4,-0.09999999999999433,38.718133,-121.297626,319351,4,0.4529999999999888,38.724438,-121.290556,False,True
210,16587250,SAHB,2016-07-29 13:20:00,1182-Trfc Collision-No Inj,38.437686,-121.401825,3.0,99,S,14.855,289.3,35.0,312570,2,0.6779999999999973,38.446976,-121.405903,317934,3,-0.4449999999999932,38.431608,-121.399081,False,False
211,16587426,SAHB,2016-07-29 14:45:00,1182-Trfc Collision-No Inj,38.553825,-121.409356,3.0,50,W,R3.666,9.3,35.0,312220,4,0.13399999999999854,38.55435,-121.407106,313692,4,-0.20000000000000107,38.55304,-121.413036,True,False
212,16589093,SAHB,2016-07-30 09:10:00,1183-Trfc Collision-Unkn Inj,38.586825,-121.555868,3.0,80,W,R10.8,83.0,35.0,317885,3,0.18700000000001185,38.589094,-121.55429,316822,3,-0.3129999999999882,38.582602,-121.558624,False,False
213,16593764,SAHB,2016-08-01 14:55:00,1182-Trfc Collision-No Inj,38.550306,-121.473874,3.0,99,N,23.73,298.2,45.0,318566,4,-0.3100000000000023,38.545438,-121.473752,318575,3,0.30000000000001137,38.554254,-121.47405,False,False
214,16594049,SAHB,2016-08-01 16:55:00,20001-Hit and Run w/Injuries,38.553825,-121.409356,3.0,50,W,R3.666,9.3,35.0,312220,4,0.13399999999999854,38.55435,-121.407106,313692,4,-0.20000000000000107,38.55304,-121.413036,True,False
